Item ID,Item Lookup Type ID,Name,Description,UDF01,UDF02,UDF03,UDF04,UDF05,UDF06,UDF07,UDF08,UDF09,UDF10,UDF11,UDF12,UDF13,UDF14,UDF15,UDF16,UDF17,UDF18,UDF19,UDF20
1660,1,31-F1-0250-XXX-T,"2-1/2"" 3-Way, ASTM A351 Grade CF8M Body/End Cap/Ball, ASTM A276 SS316 Stem, Direct Mount, Full Port Ball Valve, ANSI 150# Flanged End, RTFE Seats, Arrangement L Direct Mount, Full Port Ball Valve, ANSI 150# Flanged End, RTFE Seats, Arrangement T",,,,,,,,,,,,,,,,,,,,
2960,1,31-F1-0300-TXX-T,"3"" 3-Way, T-Port  ASTM A351 Grade CF8M Body ,End Cap, Cover, Ball/ Stem, Direct Mount, Full Port Ball Valve, ANSI 150# Flanged End, TFM-1600 Seats, PTFE Gaskets & Packing ,FKM O-Ring .",,,,,,,,,,,,,,,,,,,,
1661,1,31-F1-0300-XXX-L,"3"" 3-Way, ASTM A351 Grade CF8M Body/End Cap/Ball, ASTM A276 SS316 Stem, Direct Mount, Full Port Ball Valve, ANSI 150# Flanged End, RTFE Seats, Arrangement L",,,,,,,,,,,,,,,,,,,,
1662,1,31-F1-0300-XXX-T,"3"" 3-Way, ASTM A351 Grade CF8M Body/End Cap/Ball, ASTM A276 SS316 Stem, Direct Mount, Full Port Ball Valve, ANSI 150# Flanged End, RTFE Seats, Arrangement L Direct Mount, Full Port Ball Valve, ANSI 150# Flanged End, RTFE Seats, Arrangement T",,,,,,,,,,,,,,,,,,,,
2961,1,31-F1-0400-TXX-T,"4"" 3-Way,T-Port  ASTM A351 Grade CF8M Body ,End Cap, Cover, Ball/ Stem, Direct Mount, Full Port Ball Valve, ANSI 150# Flanged End, TFM-1600 Seats, PTFE Gaskets & Packing ,FKM O-Ring .",,,,,,,,,,,,,,,,,,,,
1663,1,31-F1-0400-XXX-L,"4"" 3-Way, ASTM A351 Grade CF8M Body/End Cap/Ball, ASTM A276 SS316 Stem, Direct Mount, Full Port Ball Valve, ANSI 150# Flanged End, RTFE Seats, Arrangement L",,,,,,,,,,,,,,,,,,,,
1664,1,31-F1-0400-XXX-T,"4"" 3-Way, ASTM A351 Grade CF8M Body/End Cap/Ball, ASTM A276 SS316 Stem, Direct Mount, Full Port Ball Valve, ANSI 150# Flanged End, RTFE Seats, Arrangement L Direct Mount, Full Port Ball Valve, ANSI 150# Flanged End, RTFE Seats, Arrangement T",,,,,,,,,,,,,,,,,,,,
4574,1,31-F1-0600-END,"ASTM A351 Grade CF8M, 150# Flanged End for 6"" Series 31",,,,,,,,,,,,,,,,,,,,
2962,1,31-F1-0600-XXX-L,"6"" 3-Way,  L-Port  ASTM A351 Grade CF8M Body ,End Cap, Cover, Ball/ Stem, Direct Mount, Full Port Ball Valve, ANSI 150# Flanged End, RTFE Seats, PTFE Gaskets & Packing ,FKM O-Ring . Flow Path L1 to L2",,,,,,,,,,,,,,,,,,,,
2963,1,31-F1-0600-XXX-T,"6"" 3-Way, T-Port  ASTM A351 Grade CF8M Body ,End Cap, Cover, Ball/ Stem, Direct Mount, Full Port Ball Valve, ANSI 150# Flanged End, RTFE Seats, PTFE Gaskets & Packing ,FKM O-Ring . Flow Path T3 to T4",,,,,,,,,,,,,,,,,,,,
1665,1,31-F3-0150-END,"ASTM A351 Grade CF8M, 300# Flanged End for 1-1/2"" Series 31",,,,,,,,,,,,,,,,,,,,
4496,1,31-F3-0150-XXX-L,"1-1/2"" 3-Way, L-Port  ASTM A351 Grade CF8M Body ,End Cap, Cover, Ball/ Stem, Direct Mount, Full Port Ball Valve, ANSI 300# Flanged End, RTFE Seats, PTFE Gaskets & Packing ,FKM O-Ring . Flow Path L1 to L2",,,,,,,,,,,,,,,,,,,,
4499,1,31-F3-0150-XXX-T,"1-1/2"" 3-Way, T-Port  ASTM A351 Grade CF8M Body ,End Cap, Cover, Ball/ Stem, Direct Mount, Full Port Ball Valve, ANSI 300# Flanged End, RTFE Seats, PTFE Gaskets & Packing ,FKM O-Ring . Flow Path T3 to T4",,,,,,,,,,,,,,,,,,,,
1666,1,31-F3-0200-END,"ASTM A351 Grade CF8M, 300# Flanged End for 2"" Series 31",,,,,,,,,,,,,,,,,,,,
4497,1,31-F3-0200-XXX-L,"2"" 3-Way,L-Port  ASTM A351 Grade CF8M Body ,End Cap, Cover, Ball/ Stem, Direct Mount, Full Port Ball Valve, ANSI 300# Flanged End, RTFE Seats, PTFE Gaskets & Packing ,FKM O-Ring . Flow Path L1 to L2",,,,,,,,,,,,,,,,,,,,
4500,1,31-F3-0200-XXX-T,"2"" 3-Way,T-Port  ASTM A351 Grade CF8M Body ,End Cap, Cover, Ball/ Stem, Direct Mount, Full Port Ball Valve, ANSI 300# Flanged End, RTFE Seats, PTFE Gaskets & Packing ,FKM O-Ring . Flow Path T3 to T4",,,,,,,,,,,,,,,,,,,,
1667,1,31-F3-0250-END,"ASTM A351 Grade CF8M, 300# Flanged End for 2-1/2"" Series 31",,,,,,,,,,,,,,,,,,,,
1668,1,31-F3-0300-END,"ASTM A351 Grade CF8M, 300# Flanged End for 3"" Series 31",,,,,,,,,,,,,,,,,,,,
4498,1,31-F3-0300-XXX-L,"3"" 3-Way,L-Port  ASTM A351 Grade CF8M Body ,End Cap, Cover, Ball/ Stem, Direct Mount, Full Port Ball Valve, ANSI 300# Flanged End, RTFE Seats, PTFE Gaskets & Packing ,FKM O-Ring . Flow Path L1 to L2",,,,,,,,,,,,,,,,,,,,
4501,1,31-F3-0300-XXX-T,"3"" 3-Way,T-Port  ASTM A351 Grade CF8M Body ,End Cap, Cover, Ball/ Stem, Direct Mount, Full Port Ball Valve, ANSI 300# Flanged End, RTFE Seats, PTFE Gaskets & Packing ,FKM O-Ring . Flow Path T3 to T4",,,,,,,,,,,,,,,,,,,,
1669,1,31-F3-0400-END,"ASTM A351 Grade CF8M, 300# Flanged End for 4"" Series 31",,,,,,,,,,,,,,,,,,,,
2964,1,31-F3-0400-XXX-L,"4"" 3-Way,L-Port  ASTM A351 Grade CF8M Body ,End Cap, Cover, Ball/ Stem, Direct Mount, Full Port Ball Valve, ANSI 300# Flanged End, RTFE Seats, PTFE Gaskets & Packing ,FKM O-Ring . Flow Path L1 to L2",,,,,,,,,,,,,,,,,,,,
2965,1,31-F3-0400-XXX-T,"4"" 3-Way, T-Port  ASTM A351 Grade CF8M Body ,End Cap, Cover, Ball/ Stem, Direct Mount, Full Port Ball Valve, ANSI 300# Flanged End, RTFE Seats, PTFE Gaskets & Packing ,FKM O-Ring . Flow Path T3 to T4",,,,,,,,,,,,,,,,,,,,
2966,1,31-F3-0600-END,"ASTM A351 Grade CF8M, 300# Flanged End for 6"" Series 31",,,,,,,,,,,,,,,,,,,,
2967,1,31-F3-0600-XXX-L,"6"" 3-Way, L-Port  ASTM A351 Grade CF8M Body ,End Cap, Cover, Ball/ Stem, Direct Mount, Full Port Ball Valve, ANSI 300# Flanged End, RTFE Seats, PTFE Gaskets & Packing ,FKM O-Ring . Flow Path L1 to L2",,,,,,,,,,,,,,,,,,,,
2968,1,31-F3-0600-XXX-T,"6"" 3-Way, T-Port  ASTM A351 Grade CF8M Body ,End Cap, Cover, Ball/ Stem, Direct Mount, Full Port Ball Valve, ANSI 300# Flanged End, RTFE Seats, PTFE Gaskets & Packing ,FKM O-Ring . Flow Path T3 to T4",,,,,,,,,,,,,,,,,,,,
1670,1,33-0050-BODY-L,"33-Series 1/2"" Stainless Steel Valve Body including L Port Ball, Stem, (5) Seat Retainers, (2) Blind Flanges, Seats, Body Seals, Stem Packing and End Cap Bolts.",,,,,,,,,,,,,,,,,,,,
1671,1,33-0050-BODY-T,"33-Series 1/2"" Stainless Steel Valve Body including T-Port Ball, Stem, (5) Seat Retainers, (2) Blind Flanges, Seats, Body Seals, Stem Packing and End Cap Bolts.",,,,,,,,,,,,,,,,,,,,
1672,1,33-0075-BODY-L,"33-Series 3/4"" Stainless Steel Valve Body including L Port Ball, Stem, (5) Seat Retainers, (2) Blind Flanges, Seats, Body Seals, Stem Packing and End Cap Bolts.",,,,,,,,,,,,,,,,,,,,
1673,1,33-0075-BODY-T,"33-Series 3/4"" Stainless Steel Valve Body including T-Port Ball, Stem, (5) Seat Retainers, (2) Blind Flanges, Seats, Body Seals, Stem Packing and End Cap Bolts.",,,,,,,,,,,,,,,,,,,,
1674,1,33-0100-BODY-L,"33-Series 1"" Stainless Steel Valve Body including L Port Ball, Stem, (5) Seat Retainers, (2) Blind Flanges, Seats, Body Seals, Stem Packing and End Cap Bolts.",,,,,,,,,,,,,,,,,,,,
1675,1,33-0100-BODY-T,"33-Series 1"" Stainless Steel Valve Body including T Port Ball, Stem, (5) Seat Retainers, (2) Blind Flanges, Seats, Body Seals, Stem Packing and End Cap Bolts.",,,,,,,,,,,,,,,,,,,,
1676,1,33-0150-BODY-L,"33-Series 1-1/2"" Stainless Steel Valve Body including L Port Ball, Stem, (5) Seat Retainers, (2) Blind Flanges, Seats, Body Seals, Stem Packing and End Cap Bolts.",,,,,,,,,,,,,,,,,,,,
1677,1,33-0150-BODY-T,"33-Series 1-1/2"" Stainless Steel Valve Body including T Port Ball, Stem, (5) Seat Retainers, (2) Blind Flanges, Seats, Body Seals, Stem Packing and End Cap Bolts.",,,,,,,,,,,,,,,,,,,,
1678,1,33-0200-BODY-L,"33-Series 2"" Stainless Steel Valve Body including L Port Ball, Stem, (5) Seat Retainers, (2) Blind Flanges, Seats, Body Seals, Stem Packing and End Cap Bolts.",,,,,,,,,,,,,,,,,,,,
1679,1,33-0200-BODY-T,"33-Series 2"" Stainless Steel Valve Body including T Port Ball, Stem, (5) Seat Retainers, (2) Blind Flanges, Seats, Body Seals, Stem Packing and End Cap Bolts.",,,,,,,,,,,,,,,,,,,,
2739,1,33-0300-SF-PTFE,"Set of 5 cavity filled seats for 3"" 33-series, PTFE+++These seats are good for ""L"" & ""T"" port configurations only - they will not work on bottom entry configurations+++",,,,,,,,,,,,,,,,,,,,
1680,1,33-0400-BODY-L,"33-Series 4"" Stainless Steel Valve Body including L Port Ball, Stem, (5) Seat Retainers, (2) Blind Flanges, Seats, Body Seals, Stem Packing and End Cap Bolts.",,,,,,,,,,,,,,,,,,,,
1681,1,33-0400-BODY-T,"33-Series 4"" Stainless Steel Valve Body including T Port Ball, Stem, (5) Seat Retainers, (2) Blind Flanges, Seats, Body Seals, Stem Packing and End Cap Bolts.",,,,,,,,,,,,,,,,,,,,
2976,1,33-BALL-0050-LL,"1/2"" 316SST Ball for 33 Series, Double LL-Port",,,,,,,,,,,,,,,,,,,,
2977,1,33-BALL-0075-X,"3/4"" 316SST Ball for 33 Series, X-Port",,,,,,,,,,,,,,,,,,,,
2978,1,33-BALL-0100-LL,"1"" 316SST Ball for 33 Series, Double LL-Port",,,,,,,,,,,,,,,,,,,,
2979,1,33-BALL-0100-VL,"1"" 316SST Ball for 33 Series, Vertical L-Port",,,,,,,,,,,,,,,,,,,,
2980,1,33-BALL-0100-X,"1"" 316SST Ball for 33 Series, X-Port",,,,,,,,,,,,,,,,,,,,
2981,1,33-BALL-0125-LL,"1-1/4"" 316SST Ball for 33 Series, Double LL-Port",,,,,,,,,,,,,,,,,,,,
2982,1,33-BALL-0125-X,"1-1/4"" 316SST Ball for 33 Series, X-Port",,,,,,,,,,,,,,,,,,,,
2983,1,33-BALL-0150-LL,"1-1/2"" 316SST Ball for 33 Series, Double LL-Port",,,,,,,,,,,,,,,,,,,,
2984,1,33-BALL-0200-LL,"2"" 316SST Ball for 33 Series, Double LL-Port",,,,,,,,,,,,,,,,,,,,
2985,1,33-BALL-0250-LL,"2-1/2"" 316SST Ball for 33 Series, Double LL-Port",,,,,,,,,,,,,,,,,,,,
2986,1,33-BALL-0300-LL,"3"" 316SST Ball for 33 Series, Double LL-Port",,,,,,,,,,,,,,,,,,,,
2987,1,33-BALL-0400-VL,"4"" 316SST Ball for 33 Series, Vertical L-Port",,,,,,,,,,,,,,,,,,,,
1682,1,33-BW-0050-END,316SS Butt Weld End for Series 33,,,,,,,,,,,,,,,,,,,,
1683,1,33-BW-0100-END,316SS Butt Weld End for Series 33,,,,,,,,,,,,,,,,,,,,
2597,1,33-BW-0100-XXX-L,"1"" 3-way, 316SST, Full port ball valve, Butt Weld, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
1684,1,33-BW-0150-END,316SS Butt Weld End for Series 33,,,,,,,,,,,,,,,,,,,,
1685,1,33-BW-0200-END,316SS Butt Weld End for Series 33,,,,,,,,,,,,,,,,,,,,
1686,1,33-BW-0300-END,316SS Butt Weld End for Series 33,,,,,,,,,,,,,,,,,,,,
4742,1,33-BW-0400-END,316SS Butt Weld End for Series 33,,,,,,,,,,,,,,,,,,,,
4759,1,33-BWSCH40-0400-XXX-T-PIGCAST,"4"" 3-way, 316SST, Full port ball valve, Schedule 40  Butt Weld, RTFE seats, T-Port with Cast Pig Stop per drawing FB00913, End Caps per drawing M02724 Valve assembly drawing T12774",,,,,,,,,,,,,,,,,,,,
4872,1,33C-F1-0400-XXX-T,"4"" 3-way, Carbon Steel Body, 316SST Ball and Stem, Full port ball valve, ANSI 150# Flanged End, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
1687,1,33-F1-0050-END,"316SS, 150# Flanged End for Series 33",,,,,,,,,,,,,,,,,,,,
2623,1,33-F1-0050-XXX-L,"1/2"" 3-way, 316SST, Full port ball valve, ANSI 150# Flanged End, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
1688,1,33-F1-0075-END,"316SS, 150# Flanged End for Series 33",,,,,,,,,,,,,,,,,,,,
2703,1,33-F1-0075-XXX-L,"3/4"" 3-way, 316SST, Full port ball valve, ANSI 150# Flanged End, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
2626,1,33-F1-0075-XXX-T,"3/4"" 3-way, 316SST, Full port ball valve, ANSI 150# Flanged End, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
1689,1,33-F1-0100-END,"316SS, 150# Flanged End for Series 33",,,,,,,,,,,,,,,,,,,,
2659,1,33-F1-0100-PXX-O,"1"" 3-way, 316SST, Full port ball valve, ANSI 150# Flanged End, PTFE Seats, VL-Port, Arrangement ""O""",,,,,,,,,,,,,,,,,,,,
2653,1,33-F1-0100-SXX-T,"1"" 3-way, 316SST, Full port ball valve, ANSI 150# Flanged End, STFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
1690,1,33-F1-0100-XXX-L,"1"" 3-way, 316SST, Full port ball valve, ANSI 150# Flanged End, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
1691,1,33-F1-0100-XXX-T,"1"" 3-way, 316SST, Full port ball valve, ANSI 150# Flanged End, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
1692,1,33-F1-0150-END,"316SS, 150# Flanged End for Series 33",,,,,,,,,,,,,,,,,,,,
1693,1,33-F1-0150-XXX-L,"1-1/2"" 3-way, 316SST, Full port ball valve, ANSI 150# Flanged End, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
1694,1,33-F1-0150-XXX-T,"1-1/2"" 3-way, 316SST, Full port ball valve, ANSI 150# Flanged End, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
2683,1,33-F1-0200-UXX-M,"2"" 3-way, 316SST, Full port ball valve, ANSI 150# Flanged End, UHMWE Seats, Stem Seal, Joint Gaskets, Retainer Seals, & Packing. EPDM O-RING LL-Port, Arrangement ""M""   NO TEFLON IN VALVE",,,,,,,,,,,,,,,,,,,,
1695,1,33-F1-0200-XXX-L,"2"" 3-way, 316SST, Full port ball valve, ANSI 150# Flanged End, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
2673,1,33-F1-0200-XXX-LL,"2"" 3-way, 316SST, Full port ball valve, ANSI 150# Flanged End, RTFE seats, LL-Port",,,,,,,,,,,,,,,,,,,,
1696,1,33-F1-0200-XXX-T,"2"" 3-way, 316SST, Full port ball valve, ANSI 150# Flanged End, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
1697,1,33-F1-0250-XXX-L,"2-1/2"" 3-way, 316SST, Full port ball valve, ANSI 150# Flanged End, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
2989,1,33-F1-0250-XXX-T,"2-1/2"" 3-way, 316SST, Full port ball valve, ANSI 150# Flanged End, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
1698,1,33-F1-0300-END,"316SS, 150# Flanged End for Series 33",,,,,,,,,,,,,,,,,,,,
2990,1,33-F1-0300-XXX-L,"3"" 3-way, 316SST, Full port ball valve, ANSI 150# Flanged End, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
1699,1,33-F1-0300-XXX-T,"3"" 3-way, 316SST, Full port ball valve, ANSI 150# Flanged End, RTFE seats, T-Port0.866",,,,,,,,,,,,,,,,,,,,
1700,1,33-F1-0400-END,"316SS, 150# Flanged End for Series 33",,,,,,,,,,,,,,,,,,,,
2676,1,33-F1-0400-PXX-T-PIG,"4"" 3-way, 316SST, Full port ball valve, ANSI 150# Flanged End, PTFE Seats, T-Port with Pig Stop on Branch per drawing FB00913 f",,,,,,,,,,,,,,,,,,,,
2991,1,33-F1-0400-XXX-L,"4"" 3-way, 316SST, Full port ball valve, ANSI 150# Flanged End, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
2992,1,33-F1-0400-XXX-T,"4"" 3-way, 316SST, Full port ball valve, ANSI 150# Flanged End, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
1701,1,33-F3-0100-END,"316SS, 300# Flanged End for 1"" Series 33",,,,,,,,,,,,,,,,,,,,
4392,1,33-F3-0150-END,*,,,,,,,,,,,,,,,,,,,,
1702,1,33-F3-0200-END,"316SS, 300# Flanged End for 2"" Series 33",,,,,,,,,,,,,,,,,,,,
1703,1,33-GB-0400-SS304,"304 Stainless Steel Gland Bushing for 4"" 33 Series Ball Valve",,,,,,,,,,,,,,,,,,,,
2993,1,33-SA-0050-XXX-L,"1/2"" 3-way, 316SST, Full port ball valve,Sanitary Clamp End, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
1704,1,33-SA-0050-XXX-T,"1/2"" 3-way, 316SST, Full port ball valve,Sanitary Clamp End, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
4576,1,33-SA-0075-END,316SS Sanitary Clamp End for Series 33,,,,,,,,,,,,,,,,,,,,
1705,1,33-SA-0075-XXX-L,"3/4"" 3-way, 316SST, Full port ball valve,Sanitary Clamp End, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
4610,1,33-SA-0075-XXX-T,"3/4"" 3-way, 316SST, Full port ball valve,Sanitary Clamp End, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
4891,1,33-SA-0100-END,316SS Sanitary Clamp End for Series 33,,,,,,,,,,,,,,,,,,,,
1706,1,33-SA-0100-XXX-L,"1"" 3-way, 316SST, Full port ball valve,Sanitary Clamp End, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
2883,1,33-SA-0100-XXX-T,"1"" 3-way, 316SST, Full port ball valve,Sanitary Clamp End, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
1707,1,33-SA-0150-END,316SS Sanitary Clamp End for Series 33,,,,,,,,,,,,,,,,,,,,
1708,1,33-SA-0150-SXX-L,"1-1/2"" 3-way, 316SST, Full port ball valve,Sanitary Clamp End, STFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
1709,1,33-SA-0150-XXX-L,"1-1/2"" 3-way, 316SST, Full port ball valve,Sanitary Clamp End, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
1710,1,33-SA-0150-XXX-T,"1-1/2"" 3-way, 316SST, Full port ball valve,Sanitary Clamp End, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
1711,1,33-SA-0200-END,316SS Sanitary Clamp End for Series 33,,,,,,,,,,,,,,,,,,,,
1712,1,33-SA-0200-PXX-T,"2"" 3-way, 316SST, Full port ball valve,Sanitary Clamp End, PTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
1713,1,33-SA-0200-XXX-L,"2"" 3-way, 316SST, Full port ball valve,Sanitary Clamp End, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
1714,1,33-SA-0200-XXX-T,"2"" 3-way, 316SST, Full port ball valve,Sanitary Clamp End, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
4393,1,33-SA-0250-XXX-T,*,,,,,,,,,,,,,,,,,,,,
1715,1,33-SA-0300-XXX-L,"3"" 3-way, 316SST, Full port ball valve,Sanitary Clamp End, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
1716,1,33-SA-0300-XXX-M,"3"" 3-way, 316SST, Full port ball valve,Sanitary Clamp End, RTFE seats, LL-Port Arrangement ""M""",,,,,,,,,,,,,,,,,,,,
1717,1,33-SA-0300-XXX-T,"3"" 3-way, 316SST, Full port ball valve, Sanitary Clamp End, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
1718,1,33-SA-0400-XXX-L,"4"" 3-way, 316SST, Full port ball valve,Sanitary Clamp End, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
1719,1,33-SA-0400-XXX-T,"4"" 3-way, 316SST, Full port ball valve,Sanitary Clamp End, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
1720,1,33-SF-0075-PXX-L,"3/4"" 3-way, 316SST, Full port ball valve,Sanitary Clamp End, PTFE cavity filled seats, L-Port",,,,,,,,,,,,,,,,,,,,
2712,1,33-SF-0200-PXX-T,"2"" 3-way, 316SST, Full port ball valve,Sanitary Clamp End, PTFE cavity filled seats, T-Port",,,,,,,,,,,,,,,,,,,,
2662,1,33-SF-0300-PXX-L,"3"" 3-way, 316SST, Full port ball valve,Sanitary Clamp End, PTFE cavity filled seats, L-Port",,,,,,,,,,,,,,,,,,,,
2988,1,33-STEM316-0100,"1"" Series 33 STEM 316 STAINLESS STEEL",,,,,,,,,,,,,,,,,,,,
4541,1,33-SW-0025-END,316SS Socket Weld End for Series 33,,,,,,,,,,,,,,,,,,,,
4467,1,33-SW-0038-END,*,,,,,,,,,,,,,,,,,,,,
2744,1,33-SW-0038-XXX-T,"3/8"" 3-way, 316SST, Full port ball valve, Socket Weld, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
3279,1,33-SW-0050-END,*,,,,,,,,,,,,,,,,,,,,
2642,1,33-SW-0050-XXX-L,"1/2"" 3-way, 316SST, Full port ball valve, Socket Weld, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
1721,1,33-SW-0075-END,316SS Socket Weld End for Series 33,,,,,,,,,,,,,,,,,,,,
2648,1,33-SW-0075-XXX-T,"3/4"" 3-way, 316SST, Full port ball valve, Socket Weld, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
1722,1,33-SW-0100-END,316SS Socket Weld End for Series 33,,,,,,,,,,,,,,,,,,,,
2640,1,33-SW-0100-XXX-L,"1"" 3-way, 316SST, Full port ball valve, Socket Weld, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
2709,1,33-SW-0100-XXX-T,"1"" 3-way, 316SST, Full port ball valve, Socket Weld, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
4798,1,33-SW-0125-END,316SS Socket Weld End for Series 33,,,,,,,,,,,,,,,,,,,,
1723,1,33-SW-0150-END,316SS Socket Weld End for Series 33,,,,,,,,,,,,,,,,,,,,
2643,1,33-SW-0150-XXX-L,"1-1/2"" 3-way, 316SST, Full port ball valve, Socket Weld, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
2565,1,33-SW-0150-XXX-T,"1-1/2"" 3-way, 316SST, Full port ball valve, Socket Weld, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
1724,1,33-SW-0200-END,316SS Socket Weld End for Series 33,,,,,,,,,,,,,,,,,,,,
2586,1,33-SW-0200-XXX-T,"2"" 3-way, 316SST, Full port ball valve, Socket Weld, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
3296,1,33-SW-0250-END,316SS Socket Weld End for Series 33,,,,,,,,,,,,,,,,,,,,
3179,1,33-SW-0300-END,316SS Socket Weld End for Series 33,,,,,,,,,,,,,,,,,,,,
2634,1,33-SW-0300-XXX-L,"3"" 3-way, 316SST, Full port ball valve, Socket Weld, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
2720,1,33-SW-0300-XXX-T,"3"" 3-way, 316SST, Full port ball valve, Socket Weld, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
2635,1,33-SW-0400-XXX-L,"4"" 3-way, 316SST, Full port ball valve, Socket Weld, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
1725,1,33-TH-0025-END,316SS Threaded End for Series 33,,,,,,,,,,,,,,,,,,,,
1726,1,33-TH-0025-XXX-L,"1/4"" 3-way, 316SST, Full port ball valve, Threaded Ends, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
2994,1,33-TH-0025-XXX-T,"1/4"" 3-way, 316SST, Full port ball valve, Threaded Ends, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
1727,1,33-TH-0038-END,316SS Threaded End for Series 33,,,,,,,,,,,,,,,,,,,,
1728,1,33-TH-0038-XXX-L,"3/8"" 3-way, 316SST, Full port ball valve, Threaded Ends, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
1729,1,33-TH-0038-XXX-T,"3/8"" 3-way, 316SST, Full port ball valve, Threaded Ends, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
1730,1,33-TH-0050-END,316SS Threaded End for Series 33,,,,,,,,,,,,,,,,,,,,
1731,1,33-TH-0050-XXX-L,"1/2"" 3-way, 316SST, Full port ball valve, Threaded Ends, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
2675,1,33-TH-0050-XXX-LL,"1/2"" 3-way, 316SST, Full port ball valve, Threaded Ends, RTFE seats, LL-Port",,,,,,,,,,,,,,,,,,,,
1732,1,33-TH-0050-XXX-T,"1/2"" 3-way, 316SST, Full port ball valve, Threaded Ends, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
1733,1,33-TH-0075-XXX-L,"3/4"" 3-way, 316SST, Full port ball valve, Threaded Ends, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
1734,1,33-TH-0075-XXX-T,"3/4"" 3-way, 316SST, Full port ball valve, Threaded Ends, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
2571,1,33-TH-0100-SXX-L,"1"" 3-way, 316SST, Full port ball valve, Threaded Ends, STFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
2655,1,33-TH-0100-SXX-T,"1"" 3-way, 316SST, Full port ball valve, Threaded Ends, STFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
1735,1,33-TH-0100-XXX-L,"1"" 3-way, 316SST, Full port ball valve, Threaded Ends, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
1736,1,33-TH-0100-XXX-T,"1"" 3-way, 316SST, Full port ball valve, Threaded Ends, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
1737,1,33-TH-0125-END,316SS Threaded End for Series 33,,,,,,,,,,,,,,,,,,,,
1738,1,33-TH-0125-XXX-L,"1-1/4"" 3-way, 316SST, Full port ball valve, Threaded Ends, RTFE seats, L-Port",,,,,,,,,,,,,,,,,,,,
1739,1,33-TH-0125-XXX-T,"1-1/4"" 3-way, 316SST, Full port ball valve, Threaded Ends, RTFE seats, T-Port",,,,,,,,,,,,,,,,,,,,
